rsllrlslrrssrsrllrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllrlslrrssrssrlrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rsllrlslrrssrsssrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rsllrlslsrrssrsssrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rsllrlslsrrssrsslrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rsllrlslsrrssrslrrlrl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllrlslsrrssrslrsrsl,21,13,8,7,8,1.142857,1.625,0.3809524,-1
rsllrlslsrrssrlrrlsrl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllrlslsrrssrlrrllrrsl,23,17,6,5,6,1.2,2.833333,0.2608696,-1
rsllrlslsrrssrlrsrlrl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllrlslsrrssrlrssrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rsllrlslsrrsssrrlssrl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rsllrlslsrrsssrrlslrrsl,23,15,8,6,7,1.333333,2.142857,0.3478261,-1
rsllrlslsrrsssrrllrrlrl,23,17,6,4,5,1.5,3.4,0.2608696,-1
rsllrlslsrrsssrrllrsrsl,23,15,8,6,7,1.333333,2.142857,0.3478261,-1
rsllrlslsrrsssrsrlsrl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rsllrlslsrrsssrsrllrrsl,23,15,8,6,7,1.333333,2.142857,0.3478261,-1
rsllrlslsrrsssrssrlrl,21,13,8,5,6,1.6,2.166667,0.3809524,-1
rsllrlslsrrsssrsssrsl,21,11,10,6,7,1.666667,1.571429,0.4761905,-1
rsllrllrrsrssrl,15,11,4,3,4,1.333333,2.75,0.2666667,0.5521505
rsllrllrrsrslrrsl,17,13,4,4,5,1,2.6,0.2352941,0.5572169
rsllrllrrsrlrrlrl,17,15,2,2,3,1,5,0.1176471,0.3383934
rsllrllrrsrlrsrsl,17,13,4,4,5,1,2.6,0.2352941,0.5572169
rsllrllrrssrrlsrl,17,13,4,3,4,1.333333,3.25,0.2352941,0.5031309
rsllrllrrssrrllrrsl,19,15,4,3,4,1.333333,3.75,0.2105263,0.4574137
rsllrllrrssrsrlrl,17,13,4,3,4,1.333333,3.25,0.2352941,0.5031309
rsllrllrrssrssrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rsllrllrrslrrsrlsrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllrllrrslrrsrllrrsl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrrslrrssrlrl,19,15,4,3,4,1.333333,3.75,0.2105263,0.4574137
rsllrllrrslrrsssrsl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rsllrllrrlrrsssrl,17,13,4,2,3,2,4.333333,0.2352941,0.4094033
rsllrllrrlrrsslrrsl,19,15,4,3,4,1.333333,3.75,0.2105263,0.4574137
rsllrllrrlrrslrrlrl,19,17,2,2,3,1,5.666667,0.1052632,0.287757
rsllrllrrlrrslrsrsl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllrllrrlrrlrrlsrl,19,17,2,2,3,1,5.666667,0.1052632,0.287757
rsllrllrrlrrlrrllrrsl,21,19,2,2,3,1,6.333333,0.0952381,-1
rsllrllrrlrrlrsrlrl,19,17,2,2,3,1,5.666667,0.1052632,0.287757
rsllrllrrlrrlrssrsl,19,15,4,3,4,1.333333,3.75,0.2105263,0.4574137
rsllrllrrlrsrrlssrl,19,15,4,3,4,1.333333,3.75,0.2105263,0.4574137
rsllrllrrlrsrrlslrrsl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrrlrsrrllrrlrl,21,19,2,2,3,1,6.333333,0.0952381,-1
rsllrllrrlrsrrllrsrsl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrrlrsrsrlsrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllrllrrlrsrsrllrrsl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrrlrsrssrlrl,19,15,4,3,4,1.333333,3.75,0.2105263,0.4574137
rsllrllrrlrsrsssrsl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rsllrllrsrrlrssrl,17,13,4,3,4,1.333333,3.25,0.2352941,0.5031309
rsllrllrsrrlrslrrsl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllrllrsrrlrlrrlrl,19,17,2,2,3,1,5.666667,0.1052632,0.287757
rsllrllrsrrlrlrsrsl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllrllrsrrlsrrlsrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllrllrsrrlsrrllrrsl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrsrrlsrsrlrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllrllrsrrlsrssrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rsllrllrsrrllrrsrlsrl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrsrrllrrsrllrrsl,23,19,4,4,5,1,3.8,0.173913,-1
rsllrllrsrrllrrssrlrl,21,17,4,3,4,1.333333,4.25,0.1904762,-1
rsllrllrsrrllrrsssrsl,21,15,6,4,5,1.5,3,0.2857143,-1
rsllrllrsrsrsssrl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rsllrllrsrsrsslrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rsllrllrsrsrslrrlrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllrllrsrsrslrsrsl,19,13,6,6,7,1,1.857143,0.3157895,0.6469885
rsllrllrsrsrlrrlsrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllrllrsrsrlrrllrrsl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrsrsrlrsrlrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllrllrsrsrlrssrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rsllrllrsrssrrlssrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rsllrllrsrssrrlslrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllrllrsrssrrllrrlrl,21,17,4,3,4,1.333333,4.25,0.1904762,-1
rsllrllrsrssrrllrsrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllrllrsrssrsrlsrl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rsllrllrsrssrsrllrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllrllrsrssrssrlrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rsllrllrsrssrsssrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rsllrllrlrrsrlrssrl,19,15,4,3,4,1.333333,3.75,0.2105263,0.4574137
rsllrllrlrrsrlrslrrsl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrlrrsrlrlrrlrl,21,19,2,2,3,1,6.333333,0.0952381,-1
rsllrllrlrrsrlrlrsrsl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrlrrsrlsrrlsrl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrlrrsrlsrrllrrsl,23,19,4,4,5,1,3.8,0.173913,-1
rsllrllrlrrsrlsrsrlrl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllrllrlrrsrlsrssrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllrllrlrrsrllrrsrlsrl,23,19,4,4,5,1,3.8,0.173913,-1
rsllrllrlrrsrllrrsrllrrsl,25,21,4,4,5,1,4.2,0.16,-1
rsllrllrlrrsrllrrssrlrl,23,19,4,3,4,1.333333,4.75,0.173913,-1
rsllrllrlrrsrllrrsssrsl,23,17,6,4,5,1.5,3.4,0.2608696,-1
rsllrllrlrrssrsssrl,19,13,6,3,4,2,3.25,0.3157895,0.5218732
rsllrllrlrrssrsslrrsl,21,15,6,4,5,1.5,3,0.2857143,-1
rsllrllrlrrssrslrrlrl,21,17,4,3,4,1.333333,4.25,0.1904762,-1
rsllrllrlrrssrslrsrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllrllrlrrssrlrrlsrl,21,17,4,3,4,1.333333,4.25,0.1904762,-1
rsllrllrlrrssrlrrllrrsl,23,19,4,3,4,1.333333,4.75,0.173913,-1
rsllrllrlrrssrlrsrlrl,21,17,4,3,4,1.333333,4.25,0.1904762,-1
rsllrllrlrrssrlrssrsl,21,15,6,4,5,1.5,3,0.2857143,-1
rsllrllrlrrsssrrlssrl,21,15,6,3,4,2,3.75,0.2857143,-1
rsllrllrlrrsssrrlslrrsl,23,17,6,4,5,1.5,3.4,0.2608696,-1
rsllrllrlrrsssrrllrrlrl,23,19,4,2,3,2,6.333333,0.173913,-1
rsllrllrlrrsssrrllrsrsl,23,17,6,4,5,1.5,3.4,0.2608696,-1
rsllrllrlrrsssrsrlsrl,21,15,6,4,5,1.5,3,0.2857143,-1
rsllrllrlrrsssrsrllrrsl,23,17,6,4,5,1.5,3.4,0.2608696,-1
rsllrllrlrrsssrssrlrl,21,15,6,3,4,2,3.75,0.2857143,-1
rsllrllrlrrsssrsssrsl,21,13,8,4,5,2,2.6,0.3809524,-1
rsllsrrss,9,5,4,3,3,1.333333,1.666667,0.4444444,0.7132617
rsllsrrlrrl,11,9,2,2,3,1,3,0.1818182,0.5038123
rsllsrrlsrrsl,13,9,4,4,5,1,1.8,0.3076923,0.6467494
rsllsrrllrrsrsl,15,11,4,4,5,1,2.2,0.2666667,0.5995699
rsllsrrllsrrssrsl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rsllsrrllssrrsssrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rsllsrrllslrrsrsssrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rsllsrrllslsrrssrsssrsl,23,13,10,7,8,1.428571,1.625,0.4347826,-1
rsllsrrllslssrrsssrsssrsl,25,13,12,7,8,1.714286,1.625,0.48,-1
rsllsrsrrls,11,7,4,4,4,1,1.75,0.3636364,0.6780547
rsllsrsrsrl,11,7,4,4,5,1,1.4,0.3636364,0.7013881
rsllsrsrlrrsl,13,9,4,4,5,1,1.8,0.3076923,0.6467494
rsllsrssrrsls,13,7,6,5,5,1.2,1.4,0.4615385,0.7438875
rsllsrssrrlrl,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
rsllsrssrsrrlls,15,9,6,5,5,1.2,1.8,0.4,0.6864516
rsllsrssrsrsl,13,7,6,5,6,1.2,1.166667,0.4615385,0.759443
rsllsrslrrsrsls,15,9,6,6,6,1,1.5,0.4,0.7129032
rsllsrslrrsrlrl,15,11,4,4,5,1,2.2,0.2666667,0.5995699
rsllsrslrrssrrlls,17,11,6,5,5,1.2,2.2,0.3529412,0.6362556
rsllsrslrrssrsl,15,9,6,5,6,1.2,1.5,0.4,0.7064516
rsllsrslsrrssrsls,17,9,8,7,7,1.142857,1.285714,0.4705882,0.7578748
rsllsrslsrrssrlrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rsllsrslsrrsssrrlls,19,11,8,6,6,1.333333,1.833333,0.4210526,0.6904546
rsllsrslsrrsssrsl,17,9,8,6,7,1.333333,1.285714,0.4705882,0.7517304
rsllsrsllrrsrssrsls,19,11,8,7,7,1.142857,1.571429,0.4210526,0.7140594
rsllsrsllrrsrssrlrl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rsllsrsllrrsrsssrrlls,21,13,8,6,6,1.333333,2.166667,0.3809524,-1
rsllsrsllrrsrsssrsl,19,11,8,6,7,1.333333,1.571429,0.4210526,0.7079149
rsllsrsllsrrssrssrsls,21,11,10,8,8,1.25,1.375,0.4761905,-1
rsllsrsllsrrssrssrlrl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rsllsrsllsrrssrsssrrlls,23,13,10,7,7,1.428571,1.857143,0.4347826,-1
rsllsrsllsrrssrsssrsl,21,11,10,7,8,1.428571,1.375,0.4761905,-1
rsllsrsllssrrsssrssrsls,23,11,12,8,8,1.5,1.375,0.5217391,-1
rsllsrsllssrrsssrssrlrl,23,13,10,6,7,1.666667,1.857143,0.4347826,-1
rsllsrsllssrrsssrsssrrlls,25,13,12,7,7,1.714286,1.857143,0.48,-1
rsllsrsllssrrsssrsssrsl,23,11,12,7,8,1.714286,1.375,0.5217391,-1
rsllsrlrrsrls,13,9,4,4,4,1,2.25,0.3076923,0.6167494
rsllsrlrrssrl,13,9,4,3,4,1.333333,2.25,0.3076923,0.6059967
rsllsrlrrslrrsl,15,11,4,4,5,1,2.2,0.2666667,0.5995699
rsllsrlrrlrrsls,15,11,4,4,4,1,2.75,0.2666667,0.5629032
rsllsrlrrlrrlrl,15,13,2,2,3,1,4.333333,0.1333333,0.390681
rsllsrlrrlrsrrlls,17,13,4,4,4,1,3.25,0.2352941,0.5138836
rsllsrlrrlrsrsl,15,11,4,4,5,1,2.2,0.2666667,0.5995699
rsllsrlrsrrlrls,15,11,4,4,4,1,2.75,0.2666667,0.5629032
rsllsrlrsrrlsrl,15,11,4,4,5,1,2.2,0.2666667,0.5995699
rsllsrlrsrrllrrsl,17,13,4,4,5,1,2.6,0.2352941,0.5572169
rsllsrlrsrsrsls,15,9,6,6,6,1,1.5,0.4,0.7129032
rsllsrlrsrsrlrl,15,11,4,4,5,1,2.2,0.2666667,0.5995699
rsllsrlrsrssrrlls,17,11,6,5,5,1.2,2.2,0.3529412,0.6362556
rsllsrlrsrssrsl,15,9,6,5,6,1.2,1.5,0.4,0.7064516
rsllsrlrlrrsrlrls,17,13,4,4,4,1,3.25,0.2352941,0.5138836
rsllsrlrlrrsrlsrl,17,13,4,4,5,1,2.6,0.2352941,0.5572169
rsllsrlrlrrsrllrrsl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllsrlrlrrssrsls,17,11,6,5,5,1.2,2.2,0.3529412,0.6362556
rsllsrlrlrrssrlrl,17,13,4,3,4,1.333333,3.25,0.2352941,0.5031309
rsllsrlrlrrsssrrlls,19,13,6,4,4,1.5,3.25,0.3157895,0.5380023
rsllsrlrlrrsssrsl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rsllsrlsrrssrls,15,9,6,5,5,1.2,1.8,0.4,0.6864516
rsllsrlsrrsssrl,15,9,6,4,5,1.5,1.8,0.4,0.6767742
rsllsrlsrrsslrrsl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rsllsrlsrrslrrsls,17,11,6,6,6,1,1.833333,0.3529412,0.6671516
rsllsrlsrrslrrlrl,17,13,4,4,5,1,2.6,0.2352941,0.5572169
rsllsrlsrrslrsrrlls,19,13,6,6,6,1,2.166667,0.3157895,0.6263535
rsllsrlsrrslrsrsl,17,11,6,6,7,1,1.571429,0.3529412,0.6846119
rsllsrlsrrlrrlrls,17,13,4,4,4,1,3.25,0.2352941,0.5138836
rsllsrlsrrlrrlsrl,17,13,4,4,5,1,2.6,0.2352941,0.5572169
rsllsrlsrrlrrllrrsl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllsrlsrrlrsrsls,17,11,6,6,6,1,1.833333,0.3529412,0.6671516
rsllsrlsrrlrsrlrl,17,13,4,4,5,1,2.6,0.2352941,0.5572169
rsllsrlsrrlrssrrlls,19,13,6,5,5,1.2,2.6,0.3157895,0.591013
rsllsrlsrrlrssrsl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rsllsrlsrsrrlsrls,17,11,6,6,6,1,1.833333,0.3529412,0.6671516
rsllsrlsrsrrlssrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rsllsrlsrsrrlslrrsl,19,13,6,6,7,1,1.857143,0.3157895,0.6469885
rsllsrlsrsrrllrrsls,19,13,6,6,6,1,2.166667,0.3157895,0.6263535
rsllsrlsrsrrllrrlrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllsrlsrsrrllrsrrlls,21,15,6,6,6,1,2.5,0.2857143,-1
rsllsrlsrsrrllrsrsl,19,13,6,6,7,1,1.857143,0.3157895,0.6469885
rsllsrlsrsrsrlrls,17,11,6,6,6,1,1.833333,0.3529412,0.6671516
rsllsrlsrsrsrlsrl,17,11,6,6,7,1,1.571429,0.3529412,0.6846119
rsllsrlsrsrsrllrrsl,19,13,6,6,7,1,1.857143,0.3157895,0.6469885
rsllsrlsrsrssrsls,17,9,8,7,7,1.142857,1.285714,0.4705882,0.7578748
rsllsrlsrsrssrlrl,17,11,6,5,6,1.2,1.833333,0.3529412,0.6607
rsllsrlsrsrsssrrlls,19,11,8,6,6,1.333333,1.833333,0.4210526,0.6904546
rsllsrlsrsrsssrsl,17,9,8,6,7,1.333333,1.285714,0.4705882,0.7517304
rsllsrllrrsrssrls,17,11,6,5,5,1.2,2.2,0.3529412,0.6362556
rsllsrllrrsrsssrl,17,11,6,4,5,1.5,2.2,0.3529412,0.6265781
rsllsrllrrsrsslrrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rsllsrllrrsrslrrsls,19,13,6,6,6,1,2.166667,0.3157895,0.6263535
rsllsrllrrsrslrrlrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllsrllrrsrslrsrrlls,21,15,6,6,6,1,2.5,0.2857143,-1
rsllsrllrrsrslrsrsl,19,13,6,6,7,1,1.857143,0.3157895,0.6469885
rsllsrllrrsrlrrlrls,19,15,4,4,4,1,3.75,0.2105263,0.4681664
rsllsrllrrsrlrrlsrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllsrllrrsrlrrllrrsl,21,17,4,4,5,1,3.4,0.1904762,-1
rsllsrllrrsrlrsrsls,19,13,6,6,6,1,2.166667,0.3157895,0.6263535
rsllsrllrrsrlrsrlrl,19,15,4,4,5,1,3,0.2105263,0.5181664
rsllsrllrrsrlrssrrlls,21,15,6,5,5,1.2,3,0.2857143,-1
rsllsrllrrsrlrssrsl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rsllsrllrrssrrlsrls,19,13,6,5,5,1.2,2.6,0.3157895,0.591013
rsllsrllrrssrrlssrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rsllsrllrrssrrlslrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllsrllrrssrrllrrsls,21,15,6,5,5,1.2,3,0.2857143,-1
rsllsrllrrssrrllrrlrl,21,17,4,3,4,1.333333,4.25,0.1904762,-1
rsllsrllrrssrrllrsrrlls,23,17,6,5,5,1.2,3.4,0.2608696,-1
rsllsrllrrssrrllrsrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllsrllrrssrsrlrls,19,13,6,5,5,1.2,2.6,0.3157895,0.591013
rsllsrllrrssrsrlsrl,19,13,6,5,6,1.2,2.166667,0.3157895,0.6199019
rsllsrllrrssrsrllrrsl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllsrllrrssrssrsls,19,11,8,6,6,1.333333,1.833333,0.4210526,0.6904546
rsllsrllrrssrssrlrl,19,13,6,4,5,1.5,2.6,0.3157895,0.5813356
rsllsrllrrssrsssrrlls,21,13,8,5,5,1.6,2.6,0.3809524,-1
rsllsrllrrssrsssrsl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rsllsrllsrrssrssrls,19,11,8,6,6,1.333333,1.833333,0.4210526,0.6904546
rsllsrllsrrssrsssrl,19,11,8,5,6,1.6,1.833333,0.4210526,0.6818525
rsllsrllsrrssrsslrrsl,21,13,8,6,7,1.333333,1.857143,0.3809524,-1
rsllsrllsrrssrslrrsls,21,13,8,7,7,1.142857,1.857143,0.3809524,-1
rsllsrllsrrssrslrrlrl,21,15,6,5,6,1.2,2.5,0.2857143,-1
rsllsrllsrrssrslrsrrlls,23,15,8,7,7,1.142857,2.142857,0.3478261,-1
rsllsrllsrrssrslrsrsl,21,13,8,7,8,1.142857,1.625,0.3809524,-1
